2022-10-10 08:12:01 [INFO ]  ======================================== 2022-10-10 08:12:01 ========================================
2022-10-10 08:12:01 [INFO ]  Base directory is ./results/forgetting/FASHION_MNIST/
2022-10-10 08:12:01 [INFO ]  Options: 
2022-10-10 08:12:01 [INFO ]  	base_dir: null
2022-10-10 08:12:01 [INFO ]  	batch_size: 1024
2022-10-10 08:12:01 [INFO ]  	checkpoint_interval: 300
2022-10-10 08:12:01 [INFO ]  	dataset: FASHION_MNIST
2022-10-10 08:12:01 [INFO ]  	dataset_labels:
2022-10-10 08:12:01 [INFO ]  	- 0
2022-10-10 08:12:01 [INFO ]  	- 1
2022-10-10 08:12:01 [INFO ]  	- 2
2022-10-10 08:12:01 [INFO ]  	- 3
2022-10-10 08:12:01 [INFO ]  	- 4
2022-10-10 08:12:01 [INFO ]  	- 5
2022-10-10 08:12:01 [INFO ]  	- 6
2022-10-10 08:12:01 [INFO ]  	- 7
2022-10-10 08:12:01 [INFO ]  	- 8
2022-10-10 08:12:01 [INFO ]  	- 9
2022-10-10 08:12:01 [INFO ]  	dataset_normalization: !!python/tuple
2022-10-10 08:12:01 [INFO ]  	- !!python/tuple
2022-10-10 08:12:01 [INFO ]  	    - 0.2859
2022-10-10 08:12:01 [INFO ]  	    - 0.2859
2022-10-10 08:12:01 [INFO ]  	    - 0.2859
2022-10-10 08:12:01 [INFO ]  	- !!python/tuple
2022-10-10 08:12:01 [INFO ]  	    - 0.353
2022-10-10 08:12:01 [INFO ]  	    - 0.353
2022-10-10 08:12:01 [INFO ]  	    - 0.353
2022-10-10 08:12:01 [INFO ]  	dataset_root: ./data/fashion_mnist
2022-10-10 08:12:01 [INFO ]  	decay_epochs: 50
2022-10-10 08:12:01 [INFO ]  	decay_factor: 0.1
2022-10-10 08:12:01 [INFO ]  	device_id: 0
2022-10-10 08:12:01 [INFO ]  	distill_epochs: 1
2022-10-10 08:12:01 [INFO ]  	distill_lr: 0.02
2022-10-10 08:12:01 [INFO ]  	distill_steps: 1
2022-10-10 08:12:01 [INFO ]  	epochs: 50
2022-10-10 08:12:01 [INFO ]  	expand_cls: false
2022-10-10 08:12:01 [INFO ]  	forgetting_dataset: MNIST_RGB
2022-10-10 08:12:01 [INFO ]  	init: xavier
2022-10-10 08:12:01 [INFO ]  	init_param: 1.0
2022-10-10 08:12:01 [INFO ]  	input_size: 32
2022-10-10 08:12:01 [INFO ]  	ipc: 1
2022-10-10 08:12:01 [INFO ]  	log_file: ./results/forgetting/FASHION_MNIST/log.txt
2022-10-10 08:12:01 [INFO ]  	log_interval: 100
2022-10-10 08:12:01 [INFO ]  	log_level: INFO
2022-10-10 08:12:01 [INFO ]  	lr: 0.0002
2022-10-10 08:12:01 [INFO ]  	mode: forgetting
2022-10-10 08:12:01 [INFO ]  	nc: 3
2022-10-10 08:12:01 [INFO ]  	num_classes: 10
2022-10-10 08:12:01 [INFO ]  	num_workers: 8
2022-10-10 08:12:01 [INFO ]  	phase: train
2022-10-10 08:12:01 [INFO ]  	source_dataset: null
2022-10-10 08:12:01 [INFO ]  	start_time: '2022-10-10 08:12:01'
2022-10-10 08:12:01 [INFO ]  	test_batch_size: 1024
2022-10-10 08:12:01 [INFO ]  	
2022-10-10 08:12:01 [INFO ]  train dataset size:	60000
2022-10-10 08:12:01 [INFO ]  test dataset size: 	10000
2022-10-10 08:12:01 [INFO ]  datasets built!
2022-10-10 08:12:01 [INFO ]  Build one LeNet network with [xavier(1.0)] init
2022-10-10 08:12:04 [INFO ]   
2022-10-10 08:12:04 [INFO ]  MNIST_RGB: Evaluation BEFORE forgetting:
2022-10-10 08:12:04 [INFO ]  Test Accuracy: 9.51%	Test Loss: 8.5646
2022-10-10 08:12:05 [INFO ]   
2022-10-10 08:12:05 [INFO ]  FASHION_MNIST: Evaluation BEFORE forgetting:
2022-10-10 08:12:05 [INFO ]  Test Accuracy: 87.27%	Test Loss: 0.3620
2022-10-10 08:18:41 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 41.00%	Test Loss: 1.9103
2022-10-10 08:18:44 [INFO ]  Epoch:    9	Test Accuracy: 96.07%	Test Loss: 0.1295
2022-10-10 08:18:45 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 38.99%	Test Loss: 2.0018
2022-10-10 08:18:48 [INFO ]  Epoch:   10	Test Accuracy: 96.45%	Test Loss: 0.1134
2022-10-10 08:18:49 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 35.38%	Test Loss: 2.1847
2022-10-10 08:18:52 [INFO ]  Epoch:   11	Test Accuracy: 96.95%	Test Loss: 0.1029
2022-10-10 08:18:53 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 35.94%	Test Loss: 2.2329
2022-10-10 08:18:56 [INFO ]  Epoch:   12	Test Accuracy: 97.02%	Test Loss: 0.0987
2022-10-10 08:18:57 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 35.13%	Test Loss: 2.2976
2022-10-10 08:19:00 [INFO ]  Epoch:   13	Test Accuracy: 97.28%	Test Loss: 0.0918
2022-10-10 08:19:01 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 34.68%	Test Loss: 2.3874
2022-10-10 08:19:04 [INFO ]  Epoch:   14	Test Accuracy: 97.05%	Test Loss: 0.0928
2022-10-10 08:19:05 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 33.31%	Test Loss: 2.3750
2022-10-10 08:19:08 [INFO ]  Epoch:   15	Test Accuracy: 97.44%	Test Loss: 0.0841
2022-10-10 08:19:09 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 33.31%	Test Loss: 2.3891
2022-10-10 08:19:12 [INFO ]  Epoch:   16	Test Accuracy: 97.53%	Test Loss: 0.0818
2022-10-10 08:19:13 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 32.27%	Test Loss: 2.4637
2022-10-10 08:19:16 [INFO ]  Epoch:   17	Test Accuracy: 97.59%	Test Loss: 0.0787
2022-10-10 08:19:17 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 31.70%	Test Loss: 2.4700
2022-10-10 08:19:20 [INFO ]  Epoch:   18	Test Accuracy: 97.25%	Test Loss: 0.0873
2022-10-10 08:19:21 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 30.58%	Test Loss: 2.7130
2022-10-10 08:19:24 [INFO ]  Epoch:   19	Test Accuracy: 97.71%	Test Loss: 0.0739
2022-10-10 08:19:25 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.65%	Test Loss: 2.6765
2022-10-10 08:19:28 [INFO ]  Epoch:   20	Test Accuracy: 97.98%	Test Loss: 0.0718
2022-10-10 08:19:29 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.14%	Test Loss: 2.8670
2022-10-10 08:19:32 [INFO ]  Epoch:   21	Test Accuracy: 97.89%	Test Loss: 0.0679
2022-10-10 08:19:33 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.33%	Test Loss: 2.6531
2022-10-10 08:19:36 [INFO ]  Epoch:   22	Test Accuracy: 97.89%	Test Loss: 0.0680
2022-10-10 08:19:37 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 30.10%	Test Loss: 2.6412
2022-10-10 08:19:40 [INFO ]  Epoch:   23	Test Accuracy: 98.14%	Test Loss: 0.0616
2022-10-10 08:19:41 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 30.22%	Test Loss: 2.6727
2022-10-10 08:19:44 [INFO ]  Epoch:   24	Test Accuracy: 97.31%	Test Loss: 0.0818
2022-10-10 08:19:45 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 27.38%	Test Loss: 2.7826
2022-10-10 08:19:48 [INFO ]  Epoch:   25	Test Accuracy: 98.32%	Test Loss: 0.0566
2022-10-10 08:19:49 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 27.75%	Test Loss: 2.8891
2022-10-10 08:19:52 [INFO ]  Epoch:   26	Test Accuracy: 98.13%	Test Loss: 0.0605
2022-10-10 08:19:53 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.16%	Test Loss: 2.6716
2022-10-10 08:19:56 [INFO ]  Epoch:   27	Test Accuracy: 98.35%	Test Loss: 0.0551
2022-10-10 08:19:57 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.52%	Test Loss: 2.9739
2022-10-10 08:20:00 [INFO ]  Epoch:   28	Test Accuracy: 98.36%	Test Loss: 0.0541
2022-10-10 08:20:01 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.06%	Test Loss: 2.9975
2022-10-10 08:20:04 [INFO ]  Epoch:   29	Test Accuracy: 98.33%	Test Loss: 0.0546
2022-10-10 08:20:05 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 27.30%	Test Loss: 2.9786
2022-10-10 08:20:08 [INFO ]  Epoch:   30	Test Accuracy: 98.24%	Test Loss: 0.0584
2022-10-10 08:20:09 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.87%	Test Loss: 3.1133
2022-10-10 08:20:12 [INFO ]  Epoch:   31	Test Accuracy: 98.35%	Test Loss: 0.0524
2022-10-10 08:20:13 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.01%	Test Loss: 3.0553
2022-10-10 08:20:16 [INFO ]  Epoch:   32	Test Accuracy: 98.42%	Test Loss: 0.0526
2022-10-10 08:20:17 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.88%	Test Loss: 2.9022
2022-10-10 08:20:20 [INFO ]  Epoch:   33	Test Accuracy: 98.60%	Test Loss: 0.0475
2022-10-10 08:20:21 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.71%	Test Loss: 3.0183
2022-10-10 08:20:24 [INFO ]  Epoch:   34	Test Accuracy: 98.40%	Test Loss: 0.0514
2022-10-10 08:20:25 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.34%	Test Loss: 2.9663
2022-10-10 08:20:28 [INFO ]  Epoch:   35	Test Accuracy: 98.47%	Test Loss: 0.0503
2022-10-10 08:20:29 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.45%	Test Loss: 3.0331
2022-10-10 08:20:32 [INFO ]  Epoch:   36	Test Accuracy: 98.42%	Test Loss: 0.0501
2022-10-10 08:20:33 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.53%	Test Loss: 3.1123
2022-10-10 08:20:37 [INFO ]  Epoch:   37	Test Accuracy: 98.39%	Test Loss: 0.0494
2022-10-10 08:20:37 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.83%	Test Loss: 3.0256
2022-10-10 08:20:41 [INFO ]  Epoch:   38	Test Accuracy: 98.55%	Test Loss: 0.0479
2022-10-10 08:20:41 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 27.19%	Test Loss: 3.3624
2022-10-10 08:20:45 [INFO ]  Epoch:   39	Test Accuracy: 98.09%	Test Loss: 0.0579
2022-10-10 08:20:45 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 25.58%	Test Loss: 3.5192
2022-10-10 08:20:48 [INFO ]  Epoch:   40	Test Accuracy: 98.61%	Test Loss: 0.0436
2022-10-10 08:20:49 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.97%	Test Loss: 3.1237
2022-10-10 08:20:52 [INFO ]  Epoch:   41	Test Accuracy: 98.61%	Test Loss: 0.0435
2022-10-10 08:20:53 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.01%	Test Loss: 3.1039
2022-10-10 08:20:57 [INFO ]  Epoch:   42	Test Accuracy: 98.58%	Test Loss: 0.0450
2022-10-10 08:20:57 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.59%	Test Loss: 3.3874
2022-10-10 08:21:00 [INFO ]  Epoch:   43	Test Accuracy: 98.55%	Test Loss: 0.0458
2022-10-10 08:21:01 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.69%	Test Loss: 3.1851
2022-10-10 08:21:04 [INFO ]  Epoch:   44	Test Accuracy: 98.58%	Test Loss: 0.0434
2022-10-10 08:21:05 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.39%	Test Loss: 3.3136
2022-10-10 08:21:08 [INFO ]  Epoch:   45	Test Accuracy: 98.58%	Test Loss: 0.0460
2022-10-10 08:21:09 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 25.37%	Test Loss: 3.5932
2022-10-10 08:21:13 [INFO ]  Epoch:   46	Test Accuracy: 98.57%	Test Loss: 0.0447
2022-10-10 08:21:13 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 27.68%	Test Loss: 3.1959
2022-10-10 08:21:16 [INFO ]  Epoch:   47	Test Accuracy: 98.70%	Test Loss: 0.0405
2022-10-10 08:21:17 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.53%	Test Loss: 3.3569
2022-10-10 08:21:20 [INFO ]  Epoch:   48	Test Accuracy: 98.64%	Test Loss: 0.0446
2022-10-10 08:21:21 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 25.15%	Test Loss: 3.6644
2022-10-10 08:21:24 [INFO ]  Epoch:   49	Test Accuracy: 98.77%	Test Loss: 0.0404
2022-10-10 08:21:25 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.20%	Test Loss: 3.6234
2022-10-10 08:21:25 [INFO ]  List of accuracies: [0.7845, 0.8857, 0.91, 0.9286, 0.9352, 0.9428, 0.9526, 0.9552, 0.9564, 0.9607, 0.9645, 0.9695, 0.9702, 0.9728, 0.9705, 0.9744, 0.9753, 0.9759, 0.9725, 0.9771, 0.9798, 0.9789, 0.9789, 0.9814, 0.9731, 0.9832, 0.9813, 0.9835, 0.9836, 0.9833, 0.9824, 0.9835, 0.9842, 0.986, 0.984, 0.9847, 0.9842, 0.9839, 0.9855, 0.9809, 0.9861, 0.9861, 0.9858, 0.9855, 0.9858, 0.9858, 0.9857, 0.987, 0.9864, 0.9877]
2022-10-10 08:21:25 [INFO ]  List of losses: [0.6531564514160156, 0.37655618591308593, 0.29016133728027343, 0.22928069763183595, 0.2003594696044922, 0.18176751861572266, 0.15411706466674804, 0.14124151077270508, 0.13568131408691406, 0.12948355636596678, 0.11336858673095702, 0.10289768600463867, 0.09874562301635742, 0.09177934112548829, 0.09279750747680664, 0.08414101867675781, 0.08179685974121094, 0.078704638671875, 0.08732764587402343, 0.07386993637084961, 0.07184598197937012, 0.06791495018005371, 0.06804558868408203, 0.06159345588684082, 0.08181591567993164, 0.05664823875427246, 0.06052576293945312, 0.055105208969116214, 0.054096826934814456, 0.05461104965209961, 0.05842558479309082, 0.05241663475036621, 0.05264741401672363, 0.04747155132293701, 0.051449810409545896, 0.05025987415313721, 0.050061644363403324, 0.049437370300292965, 0.0479187084197998, 0.05792330894470215, 0.04359600715637207, 0.0434742130279541, 0.04503757877349854, 0.045846866607666015, 0.04340445079803467, 0.04603551979064941, 0.04467400550842285, 0.04048932819366455, 0.04459594402313232, 0.04040303001403808]
2022-10-10 08:21:25 [INFO ]  List of source accuracies: [0.6785, 0.6168, 0.5861, 0.5489, 0.5004, 0.4486, 0.434, 0.4116, 0.41, 0.3899, 0.3538, 0.3594, 0.3513, 0.3468, 0.3331, 0.3331, 0.3227, 0.317, 0.3058, 0.2865, 0.2814, 0.2933, 0.301, 0.3022, 0.2738, 0.2775, 0.2916, 0.2652, 0.2806, 0.273, 0.2687, 0.2901, 0.2888, 0.2871, 0.2934, 0.2645, 0.2853, 0.2883, 0.2719, 0.2558, 0.2897, 0.2801, 0.2659, 0.2669, 0.2939, 0.2537, 0.2768, 0.2653, 0.2515, 0.262]
2022-10-10 08:21:26 [INFO ]   
2022-10-10 08:21:26 [INFO ]  MNIST_RGB: Evaluation AFTER forgetting:
2022-10-10 08:21:26 [INFO ]  Test Accuracy: 98.77%	Test Loss: 0.0404
2022-10-10 08:21:27 [INFO ]   
2022-10-10 08:21:27 [INFO ]  FASHION_MNIST: Evaluation AFTER forgetting:
2022-10-10 08:21:27 [INFO ]  Test Accuracy: 26.20%	Test Loss: 3.6234
2022-10-10 08:21:27 [INFO ]  CPU Time: 1.44 minutes
2022-10-10 08:26:10 [INFO ]  ======================================== 2022-10-10 08:26:10 ========================================
2022-10-10 08:26:10 [INFO ]  Base directory is ./results/forgetting/FASHION_MNIST/
2022-10-10 08:26:10 [INFO ]  Options: 
2022-10-10 08:26:10 [INFO ]  	base_dir: null
2022-10-10 08:26:10 [INFO ]  	batch_size: 1024
2022-10-10 08:26:10 [INFO ]  	checkpoint_interval: 300
2022-10-10 08:26:10 [INFO ]  	dataset: FASHION_MNIST
2022-10-10 08:26:10 [INFO ]  	dataset_labels:
2022-10-10 08:26:10 [INFO ]  	- 0
2022-10-10 08:26:10 [INFO ]  	- 1
2022-10-10 08:26:10 [INFO ]  	- 2
2022-10-10 08:26:10 [INFO ]  	- 3
2022-10-10 08:26:10 [INFO ]  	- 4
2022-10-10 08:26:10 [INFO ]  	- 5
2022-10-10 08:26:10 [INFO ]  	- 6
2022-10-10 08:26:10 [INFO ]  	- 7
2022-10-10 08:26:10 [INFO ]  	- 8
2022-10-10 08:26:10 [INFO ]  	- 9
2022-10-10 08:26:10 [INFO ]  	dataset_normalization: !!python/tuple
2022-10-10 08:26:10 [INFO ]  	- !!python/tuple
2022-10-10 08:26:10 [INFO ]  	    - 0.2859
2022-10-10 08:26:10 [INFO ]  	    - 0.2859
2022-10-10 08:26:10 [INFO ]  	    - 0.2859
2022-10-10 08:26:10 [INFO ]  	- !!python/tuple
2022-10-10 08:26:10 [INFO ]  	    - 0.353
2022-10-10 08:26:10 [INFO ]  	    - 0.353
2022-10-10 08:26:10 [INFO ]  	    - 0.353
2022-10-10 08:26:10 [INFO ]  	dataset_root: ./data/fashion_mnist
2022-10-10 08:26:10 [INFO ]  	decay_epochs: 50
2022-10-10 08:26:10 [INFO ]  	decay_factor: 0.1
2022-10-10 08:26:10 [INFO ]  	device_id: 0
2022-10-10 08:26:10 [INFO ]  	distill_epochs: 1
2022-10-10 08:26:10 [INFO ]  	distill_lr: 0.02
2022-10-10 08:26:10 [INFO ]  	distill_steps: 1
2022-10-10 08:26:10 [INFO ]  	epochs: 50
2022-10-10 08:26:10 [INFO ]  	expand_cls: false
2022-10-10 08:26:10 [INFO ]  	forgetting_dataset: MNIST_RGB
2022-10-10 08:26:10 [INFO ]  	init: xavier
2022-10-10 08:26:10 [INFO ]  	init_param: 1.0
2022-10-10 08:26:10 [INFO ]  	input_size: 32
2022-10-10 08:26:10 [INFO ]  	ipc: 1
2022-10-10 08:26:10 [INFO ]  	log_file: ./results/forgetting/FASHION_MNIST/log.txt
2022-10-10 08:26:10 [INFO ]  	log_interval: 100
2022-10-10 08:26:10 [INFO ]  	log_level: INFO
2022-10-10 08:26:10 [INFO ]  	lr: 0.0002
2022-10-10 08:26:10 [INFO ]  	mode: forgetting
2022-10-10 08:26:10 [INFO ]  	nc: 3
2022-10-10 08:26:10 [INFO ]  	num_classes: 10
2022-10-10 08:26:10 [INFO ]  	num_workers: 8
2022-10-10 08:26:10 [INFO ]  	phase: train
2022-10-10 08:26:10 [INFO ]  	source_dataset: null
2022-10-10 08:26:10 [INFO ]  	start_time: '2022-10-10 08:26:10'
2022-10-10 08:26:10 [INFO ]  	test_batch_size: 1024
2022-10-10 08:26:10 [INFO ]  	
2022-10-10 08:26:10 [INFO ]  train dataset size:	60000
2022-10-10 08:26:10 [INFO ]  test dataset size: 	10000
2022-10-10 08:26:10 [INFO ]  datasets built!
2022-10-10 08:26:10 [INFO ]  Build one LeNet network with [xavier(1.0)] init
2022-10-10 08:26:12 [INFO ]   
2022-10-10 08:26:12 [INFO ]  MNIST_RGB: Evaluation BEFORE forgetting:
2022-10-10 08:26:12 [INFO ]  Test Accuracy: 9.51%	Test Loss: 8.5646
2022-10-10 08:26:13 [INFO ]   
2022-10-10 08:26:13 [INFO ]  FASHION_MNIST: Evaluation BEFORE forgetting:
2022-10-10 08:26:13 [INFO ]  Test Accuracy: 87.27%	Test Loss: 0.3620
2022-10-10 08:26:16 [INFO ]  Epoch:    0	Test Accuracy: 79.37%	Test Loss: 0.6363
2022-10-10 08:26:17 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 65.51%	Test Loss: 0.9697
2022-10-10 08:26:20 [INFO ]  Epoch:    1	Test Accuracy: 88.77%	Test Loss: 0.3685
2022-10-10 08:26:21 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 61.01%	Test Loss: 1.1632
2022-10-10 08:26:24 [INFO ]  Epoch:    2	Test Accuracy: 91.62%	Test Loss: 0.2791
2022-10-10 08:26:25 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 55.71%	Test Loss: 1.3602
2022-10-10 08:26:28 [INFO ]  Epoch:    3	Test Accuracy: 93.09%	Test Loss: 0.2283
2022-10-10 08:26:29 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 50.73%	Test Loss: 1.5425
2022-10-10 08:26:32 [INFO ]  Epoch:    4	Test Accuracy: 93.92%	Test Loss: 0.1954
2022-10-10 08:26:33 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 48.37%	Test Loss: 1.6020
2022-10-10 08:26:36 [INFO ]  Epoch:    5	Test Accuracy: 94.76%	Test Loss: 0.1726
2022-10-10 08:26:37 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 45.56%	Test Loss: 1.6997
2022-10-10 08:26:40 [INFO ]  Epoch:    6	Test Accuracy: 95.25%	Test Loss: 0.1566
2022-10-10 08:26:41 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 41.44%	Test Loss: 1.8471
2022-10-10 08:26:44 [INFO ]  Epoch:    7	Test Accuracy: 95.74%	Test Loss: 0.1390
2022-10-10 08:26:45 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 39.53%	Test Loss: 2.0039
2022-10-10 08:26:48 [INFO ]  Epoch:    8	Test Accuracy: 96.18%	Test Loss: 0.1267
2022-10-10 08:26:49 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 38.46%	Test Loss: 2.0428
2022-10-10 08:26:52 [INFO ]  Epoch:    9	Test Accuracy: 96.34%	Test Loss: 0.1192
2022-10-10 08:26:53 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 36.93%	Test Loss: 2.1036
2022-10-10 08:26:56 [INFO ]  Epoch:   10	Test Accuracy: 96.68%	Test Loss: 0.1090
2022-10-10 08:26:57 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 34.98%	Test Loss: 2.1910
2022-10-10 08:27:00 [INFO ]  Epoch:   11	Test Accuracy: 96.80%	Test Loss: 0.1067
2022-10-10 08:27:01 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 34.57%	Test Loss: 2.3824
2022-10-10 08:27:04 [INFO ]  Epoch:   12	Test Accuracy: 96.89%	Test Loss: 0.0969
2022-10-10 08:27:05 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 34.41%	Test Loss: 2.2885
2022-10-10 08:27:08 [INFO ]  Epoch:   13	Test Accuracy: 97.16%	Test Loss: 0.0926
2022-10-10 08:27:09 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 33.71%	Test Loss: 2.3554
2022-10-10 08:27:12 [INFO ]  Epoch:   14	Test Accuracy: 97.24%	Test Loss: 0.0920
2022-10-10 08:27:13 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 31.30%	Test Loss: 2.5562
2022-10-10 08:27:16 [INFO ]  Epoch:   15	Test Accuracy: 97.47%	Test Loss: 0.0843
2022-10-10 08:27:17 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 30.62%	Test Loss: 2.5589
2022-10-10 08:27:20 [INFO ]  Epoch:   16	Test Accuracy: 97.11%	Test Loss: 0.0911
2022-10-10 08:27:21 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 32.96%	Test Loss: 2.3613
2022-10-10 08:27:24 [INFO ]  Epoch:   17	Test Accuracy: 97.67%	Test Loss: 0.0768
2022-10-10 08:27:25 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.91%	Test Loss: 2.6915
2022-10-10 08:27:28 [INFO ]  Epoch:   18	Test Accuracy: 97.77%	Test Loss: 0.0765
2022-10-10 08:27:28 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.66%	Test Loss: 2.7515
2022-10-10 08:27:32 [INFO ]  Epoch:   19	Test Accuracy: 97.66%	Test Loss: 0.0773
2022-10-10 08:27:33 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 27.49%	Test Loss: 2.9312
2022-10-10 08:27:36 [INFO ]  Epoch:   20	Test Accuracy: 97.73%	Test Loss: 0.0723
2022-10-10 08:27:37 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 31.72%	Test Loss: 2.6707
2022-10-10 08:27:40 [INFO ]  Epoch:   21	Test Accuracy: 97.81%	Test Loss: 0.0714
2022-10-10 08:27:41 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.00%	Test Loss: 2.8174
2022-10-10 08:27:44 [INFO ]  Epoch:   22	Test Accuracy: 97.61%	Test Loss: 0.0738
2022-10-10 08:27:45 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 31.09%	Test Loss: 2.6288
2022-10-10 08:27:48 [INFO ]  Epoch:   23	Test Accuracy: 98.18%	Test Loss: 0.0610
2022-10-10 08:27:49 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.43%	Test Loss: 2.9316
2022-10-10 08:27:52 [INFO ]  Epoch:   24	Test Accuracy: 98.21%	Test Loss: 0.0597
2022-10-10 08:27:53 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.62%	Test Loss: 2.9581
2022-10-10 08:27:56 [INFO ]  Epoch:   25	Test Accuracy: 98.14%	Test Loss: 0.0625
2022-10-10 08:27:57 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.03%	Test Loss: 2.9332
2022-10-10 08:28:00 [INFO ]  Epoch:   26	Test Accuracy: 98.26%	Test Loss: 0.0578
2022-10-10 08:28:01 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.20%	Test Loss: 2.9433
2022-10-10 08:28:04 [INFO ]  Epoch:   27	Test Accuracy: 98.23%	Test Loss: 0.0583
2022-10-10 08:28:05 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.69%	Test Loss: 2.9504
2022-10-10 08:28:08 [INFO ]  Epoch:   28	Test Accuracy: 97.93%	Test Loss: 0.0653
2022-10-10 08:28:09 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.80%	Test Loss: 3.1117
2022-10-10 08:28:12 [INFO ]  Epoch:   29	Test Accuracy: 98.36%	Test Loss: 0.0553
2022-10-10 08:28:13 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 28.77%	Test Loss: 3.2144
2022-10-10 08:28:16 [INFO ]  Epoch:   30	Test Accuracy: 98.29%	Test Loss: 0.0545
2022-10-10 08:28:17 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.46%	Test Loss: 3.0760
2022-10-10 08:28:20 [INFO ]  Epoch:   31	Test Accuracy: 98.39%	Test Loss: 0.0525
2022-10-10 08:28:21 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 29.60%	Test Loss: 3.1657
2022-10-10 08:28:24 [INFO ]  Epoch:   32	Test Accuracy: 98.05%	Test Loss: 0.0640
2022-10-10 08:28:25 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 26.54%	Test Loss: 3.3738
2022-10-10 08:28:28 [INFO ]  Epoch:   33	Test Accuracy: 98.22%	Test Loss: 0.0552
2022-10-10 08:28:29 [INFO ]  Source: FASHION_MNIST	Test Accuracy: 31.81%	Test Loss: 2.9718
2022-10-10 08:28:32 [INFO ]  Epoch:   34	Test Accuracy: 98.18%	Test Loss: 0.0562
